,1999 JD6,2020,Jul,20,13:18,0:28,50.8,0.1304,0.1299,23.72,<,1.00E-09,3.50E+04,16.7,209,158,JPL#42
8014,1990 MF,2020,Jul,23,23:09,0:01,21.3,0.0547,0.0547,7.64,<,1.00E-09,9.40E+05,18.7,78*,2760,JPL#11
7753,1988 XB,2020,Nov,22,16:55,<  00:01,25.8,0.0662,0.0662,11.52,<,1.00E-09,1.10E+05,18.6,246,3346,JPL#06
,1999 JU3,2020,Dec,27,,3/09:58,22.4,0.0577,0.0515,4.1,<,1.00E-09,9.30E+02,19.2,48,54,JPL#19
,1993 BX3,2021,Jan,17,8:44,0:16,18.4,0.0473,0.0473,3.6,<,1.00E-09,1.10E+05,21,41,1890,JPL#05
5189,1990 UQ,2021,May,6,15:13,0:04,26.6,0.0682,0.0682,13.49,<,1.00E-09,1.80E+05,17.3,37,2949,JPL#04
,1994 PM,2021,Aug,8,7:45,0:13,74.4,0.1911,0.1909,31.55,<,1.00E-09,1.50E+05,17.5,94,678,JPL#03
7822,1991 CS,2021,Aug,25,19:35,<  00:01,56.6,0.1454,0.1454,20.71,<,1.00E-09,3.80E+05,17.4,204*,2383,JPL#08
,1998 ST27,2021,Oct,6,23:31,10:26,73.3,0.1884,0.1835,13.89,<,1.00E-09,3.00E+03,19.5,79,27,JPL#16
2340,Hathor,2021,Nov,1,1:58,<  00:01,62.5,0.1606,0.1606,10.01,<,1.00E-09,6.60E+05,19.2,72,7739,JPL#10
3361,Orpheus,2021,Nov,21,19:20,<  00:01,15,0.0386,0.0386,8.14,<,1.00E-09,3.10E+05,19,84,5908,JPL#04
4660,Nereus,2021,Dec,11,13:31,0:35,10.3,0.0263,0.0263,6.58,<,1.00E-09,2.90E+04,18.2,32,5813,JPL#09
7482,1994 PC1,2022,Jan,18,21:51,0:01,5.2,0.0132,0.0132,19.55,<,1.00E-09,1.50E+04,16.8,238*,8344,JPL#14
,1996 FO3,2022,Jan,19,,1/02:33,57.8,0.1485,0.1372,6.96,<,1.00E-09,5.30E+03,20.5,36,89,JPL#01
,1996 FG3,2022,May,3,21:52,0:02,30.5,0.0783,0.0783,8.96,<,1.00E-09,5.80E+05,18.4,345,1065,JPL#05
7335,1989 JA,2022,May,27,14:26,0:01,10.5,0.0269,0.0269,13.12,<,1.00E-09,2.00E+05,16.5,143*,2805,JPL#10
5693,1993 EA,2022,May,28,5:05,<  00:01,26.7,0.0686,0.0686,20.39,<,1.00E-09,2.50E+05,17,154,5623,JPL#09
,1998 HL3,2022,Jun,30,,8/02:16,69.9,0.1797,0.1589,6.9,<,1.00E-09,5.00E+03,20,61,36,JPL#04
,1997 NC1,2022,Jul,4,23:46,0:56,42.9,0.1102,0.1097,8.83,<,1.00E-09,3.30E+04,18.5,108,270,JPL#01
,1994 AW1,2022,Jul,9,13:23,0:15,43.5,0.1118,0.1115,13.18,<,1.00E-09,4.80E+04,17.5,179,269,JPL#06
,1996 GT,2022,Oct,4,,1/01:52,27.9,0.0717,0.0689,6.01,<,1.00E-09,1.20E+04,18.5,26,720,JPL#02
,1998 SS49,2022,Nov,21,17:46,5:57,54.9,0.141,0.137,21.35,<,1.00E-09,2.60E+05,15.9,102,280,JPL#26
,1990 HA,2022,Nov,25,,5/12:45,34,0.0873,0.0718,19.2,<,1.00E-09,6.60E+04,16,44,212,JPL#05
,1993 VB,2023,Feb,22,,2/18:51,18.8,0.0483,0.0246,11.22,<,1.00E-09,7.80E+03,19.5,51,179,JPL#04
,1999 RR28,2023,Apr,5,,2/15:14,65.4,0.1681,0.1175,23.46,<,1.00E-09,1.80E+03,18.6,86,39,JPL#25
4486,Mithra,2023,Apr,11,16:55,0:36,63.3,0.1627,0.1626,13.45,<,1.00E-09,1.80E+05,15.6,64,9067,JPL#07
,1998 BB10,2023,Jul,11,,2/09:48,75.5,0.1941,0.1431,18.86,<,1.00E-09,1.20E+04,20.5,104,52,JPL#04
4769,Castalia,2023,Aug,22,9:23,0:02,42.8,0.11,0.11,18.2,<,1.00E-09,5.10E+05,16.9,98*,2179,JPL#19
6037,1988 EG,2023,Aug,23,8:19,<  00:01,15.8,0.0407,0.0407,14.25,<,1.00E-09,9.00E+05,18.7,295*,3686,JPL#21
,1998 HH49,2023,Oct,16,23:45,13:02,2.9,0.0074,0.0025,14.78,<,1.00E-09,3.60E+03,21.5,15,171,JPL#04
,1986 JK,2024,Jun,2,16:35,8:53,31.2,0.0802,0.0766,14,<,1.00E-09,8.50E+04,19,90*,179,JPL#18
,1998 ST27,2024,Oct,12,2:06,0:57,9.6,0.0247,0.019,16.6,<,1.00E-09,1.30E+03,19.5,79,27,JPL#16
,1989 UQ,2024,Oct,15,16:01,0:02,60.7,0.1559,0.1559,6.05,<,1.00E-09,2.00E+05,19,114,2596,JPL#03
,1996 FG3,2024,Nov,25,16:28,0:03,70.1,0.18,0.18,6.12,<,1.00E-09,1.10E+06,18.4,345,1065,JPL#05
,1998 HE3,2025,Feb,3,11:02,2:05,48.1,0.1236,0.1225,16.16,<,1.00E-09,8.70E+02,21.5,106,24,JPL#04
6239,Minos,2025,Feb,5,9:34,<  00:01,38.6,0.0991,0.0991,10.18,<,1.00E-09,2.10E+05,17.9,57,5855,JPL#08
,1999 CF9,2025,Mar,8,0:24,5:10,20.9,0.0536,0.0502,18.63,<,1.00E-09,1.80E+05,17.9,224,214,JPL#41
,1999 GS6,2025,Mar,26,,1/05:39,49.1,0.126,0.1048,11.26,<,1.00E-09,3.10E+04,19.7,93,49,JPL#07
4034,1986 PA,2025,Apr,1,10:04,<  00:01,61,0.1568,0.1568,11.98,<,1.00E-09,3.10E+05,18.1,96*,4754,JPL#07
,1999 SO5,2025,Apr,3,,1/10:06,30.6,0.0785,0.0387,7.56,<,1.00E-09,7.60E+02,21.3,57,19,JPL#14
,1996 JG,2025,Jun,5,13:04,1:36,65.7,0.1688,0.1681,15.16,<,1.00E-09,9.20E+05,19.5,263*,20,JPL#11
,1997 XR2,2025,Jun,10,,3/20:30,34.5,0.0887,0.0652,5.18,<,1.00E-09,2.50E+03,21,149,27,JPL#02
,1991 VH,2025,Aug,2,3:26,0:01,30.4,0.0781,0.0781,8.67,<,1.00E-09,2.00E+05,16.5,210,2326,JPL#02
,1997 QK1,2025,Aug,21,,2/09:16,7.8,0.0201,0.0199,9.85,<,1.00E-09,1.30E+05,20.1,161,158,JPL#03
3361,Orpheus,2025,Nov,19,1:27,<  00:01,14.8,0.0379,0.0379,9.08,<,1.00E-09,3.00E+05,19,84,5908,JPL#04
2340,Hathor,2026,Jan,17,11:24,<  00:01,40.6,0.1044,0.1044,13.91,<,1.00E-09,3.70E+05,19.2,72,7739,JPL#10
,1998 HE3,2026,May,10,11:19,4:12,29.2,0.0751,0.0698,10.79,<,1.00E-09,8.70E+03,21.5,106,24,JPL#04
,1997 NC1,2026,Jun,27,11:05,0:51,6.7,0.0172,0.017,8.89,<,1.00E-09,3.30E+04,18.5,108,270,JPL#01
1620,Geographos,2026,Aug,12,8:35,<  00:01,66.3,0.1704,0.1704,8.36,<,1.00E-09,1.40E+06,15.6,965*,16994,JPL#65
,1999 FA,2026,Sep,14,,2/10:23,49.2,0.1265,0.1206,6.53,<,1.00E-09,4.30E+05,20.6,161,69,JPL#27
,1998 WT24,2026,Dec,24,8:11,2:21,40.8,0.1048,0.0842,12.31,<,1.00E-09,1.70E+04,17.7,43,33,JPL#11
5693,1993 EA,2026,Dec,30,10:21,<  00:01,20.7,0.0531,0.0531,17.22,<,1.00E-09,4.00E+04,17,154,5623,JPL#09
,1999 JT6,2027,Feb,20,,2/11:54,61.3,0.1576,0.1563,10.74,<,1.00E-09,4.10E+04,16.2,141,193,JPL#26
,1999 FA,2027,Mar,3,10:23,19:39,21.8,0.056,0.0412,6.53,<,1.00E-09,1.50E+04,20.6,161,69,JPL#27
4769,Castalia,2027,Apr,4,3:44,0:03,50.1,0.1288,0.1288,13.76,<,1.00E-09,3.80E+05,16.9,98*,2179,JPL#19
,1991 JW,2027,May,19,16:50,0:10,38.9,0.1,0.0999,4.95,<,1.00E-09,2.40E+05,19.3,29,15383,JPL#07
4953,1990 MU,2027,Jun,6,22:44,0:01,12,0.0308,0.0308,23.82,<,1.00E-09,1.00E+05,14.1,81*,9142,JPL#14
,1998 CS1,2027,Jul,19,4:38,16:48,28.8,0.0739,0.0643,15.88,<,1.00E-09,3.40E+04,17.5,71,192,JPL#06
,1990 OS,2027,Jul,28,19:32,17:29,56,0.1438,0.1334,14.17,<,1.00E-09,2.50E+04,20,28*,13,JPL#07
,1999 AN10,2027,Aug,7,7:10,0:01,1,0.0026,0.0026,26.28,<,1.00E-09,1.30E+03,18,130,16267,JPL#41
,1998 ST27,2027,Oct,9,10:55,3:45,58.3,0.1499,0.1455,21.2,<,1.00E-09,6.10E+02,19.5,79,27,JPL#16
5011,Ptah,2027,Nov,3,23:56,0:03,74.4,0.1912,0.1911,17.44,<,1.00E-09,1.00E+05,17.1,32,13427,JPL#08
,1998 DV9,2028,Feb,17,16:53,1:32,24.6,0.0633,0.063,8.14,<,1.00E-09,6.40E+04,18.1,126,500,JPL#11
11500,1989 UR,2028,Jun,11,19:20,<  00:01,34.6,0.0888,0.0888,12.37,<,1.00E-09,4.20E+05,18.4,163,3588,JPL#18
,1998 HL3,2028,Jun,26,,7/07:08,66,0.1695,0.1449,6.83,<,1.00E-09,4.90E+03,20,61,36,JPL#04
,1998 ML14,2028,Jul,22,13:10,0:16,61.1,0.157,0.1568,16.91,<,1.00E-09,7.00E+05,17.6,248*,214,JPL#53
9856,1991 EE,2028,Sep,10,0:22,0:06,37.6,0.0967,0.0967,17.97,<,1.00E-09,4.60E+05,17.5,101*,2833,JPL#20
,1997 XF11,2028,Oct,26,6:17,0:26,2.5,0.0064,0.0062,13.91,<,1.00E-09,2.10E+02,17,147,2923,JPL#21
,1991 JW,2028,Nov,30,20:44,0:01,52.3,0.1345,0.1345,8.83,<,1.00E-09,9.10E+04,19.3,29,15383,JPL#07
7753,1988 XB,2029,Jul,9,23:02,<  00:01,44.7,0.1148,0.1148,10.29,<,1.00E-09,2.90E+05,18.6,246,3346,JPL#06
3361,Orpheus,2029,Nov,14,21:39,<  00:01,32.8,0.0842,0.0842,10.92,<,1.00E-09,2.70E+05,19,84,5908,JPL#04
,1998 WT24,2029,Nov,27,,3/11:30,19.1,0.049,0.0468,8.48,<,1.00E-09,7.10E+03,17.7,43,33,JPL#11
5011,Ptah,2030,Feb,11,12:06,0:23,67.7,0.1741,0.1741,9.69,<,1.00E-09,2.60E+05,17.1,32,13427,JPL#08
,1998 HE3,2030,Feb,15,11:06,3:19,75.1,0.1929,0.1926,9.29,<,1.00E-09,1.00E+03,21.5,106,24,JPL#04
,1997 NC1,2030,Jun,23,21:02,0:57,51.7,0.1329,0.1288,10.7,<,1.00E-09,3.80E+04,18.5,108,270,JPL#01
,1996 RG3,2030,Nov,2,,1/06:36,24.7,0.0635,0.058,13.17,<,1.00E-09,1.30E+05,18.5,97,245,JPL#02
,1998 SS49,2030,Nov,22,20:53,7:12,48.6,0.125,0.1206,20.75,<,1.00E-09,2.60E+05,15.9,102,280,JPL#26
,1998 BB10,2031,Jan,3,,2/09:56,59.1,0.1519,0.1086,9.91,<,1.00E-09,2.60E+04,20.5,104,52,JPL#04
4660,Nereus,2031,Mar,2,7:48,0:12,44.8,0.115,0.1149,9.77,<,1.00E-09,6.40E+03,18.2,32,5813,JPL#09
,1999 FN53,2031,May,18,6:56,6:20,33.3,0.0854,0.0842,13.69,<,1.00E-09,2.70E+06,18.4,124*,190,JPL#36
6239,Minos,2031,Aug,9,13:36,<  00:01,50.3,0.1294,0.1294,9.2,<,1.00E-09,3.40E+05,17.9,57,5855,JPL#08
,1989 UQ,2031,Oct,12,15:29,0:01,61.8,0.1588,0.1588,6.11,<,1.00E-09,1.90E+05,19,114,2596,JPL#03
5693,1993 EA,2032,Jun,3,5:08,<  00:01,35.6,0.0914,0.0914,16.44,<,1.00E-09,2.70E+05,17,154,5623,JPL#09
4450,Pan,2032,Sep,3,17:40,<  00:01,24.5,0.0629,0.0629,19.75,<,1.00E-09,1.40E+05,17.2,104,3355,JPL#03
,1999 GS6,2032,Sep,13,21:23,21:44,38.8,0.0996,0.0816,12.03,<,1.00E-09,1.10E+04,19.7,93,49,JPL#07
1981,Midas,2032,Sep,14,14:57,<  00:01,33.6,0.0864,0.0863,26.42,<,1.00E-09,1.60E+05,15.5,95*,9534,JPL#15
,1999 GK4,2032,Sep,22,21:13,0:01,72.4,0.186,0.186,13.79,<,1.00E-09,4.20E+04,16.1,260,16194,JPL#30
2340,Hathor,2033,Jan,13,13:47,<  00:01,77.7,0.1997,0.1997,18.51,<,1.00E-09,3.90E+05,19.2,72,7739,JPL#10
,1998 HD14,2033,Apr,5,7:45,0:14,25.1,0.0645,0.0641,8.23,<,1.00E-09,1.20E+05,21,55,392,JPL#05
,1999 BJ8,2033,Apr,19,,6/01:37,71.1,0.1827,0.1804,11.04,<,1.00E-09,8.20E+05,18,255,218,JPL#22
8566,1996 EN,2033,Sep,8,14:41,0:01,11.8,0.0303,0.0303,23.36,<,1.00E-09,1.40E+05,16.5,294,5716,JPL#06
3361,Orpheus,2033,Nov,10,1:27,<  00:01,64.6,0.1659,0.1659,13.5,<,1.00E-09,2.60E+05,19,84,5908,JPL#04
,1998 WZ1,2033,Dec,15,,3/19:30,47,0.1207,0.0943,11.67,<,1.00E-09,3.40E+05,19.9,49,188,JPL#16
,1999 JU3,2033,Dec,20,21:32,8:59,18.2,0.0468,0.046,4.08,<,1.00E-09,6.30E+02,19.2,48,54,JPL#19
,1991 AQ,2034,Jan,21,7:45,0:02,32.8,0.0842,0.0842,27.12,<,1.00E-09,6.40E+05,17,88*,1359,JPL#04
4450,Pan,2034,Feb,15,8:33,<  00:01,25.3,0.0649,0.0649,20.23,<,1.00E-09,7.80E+04,17.2,104,3355,JPL#03
5604,1992 FE,2034,Feb,28,17:42,0:43,51.1,0.1313,0.1304,15.9,<,1.00E-09,6.00E+04,16.4,48,6907,JPL#06
,1999 SO5,2034,Apr,14,23:06,9:10,76.3,0.1961,0.1785,8.79,<,1.00E-09,5.30E+01,21.3,57,19,JPL#14
,1999 KW4,2034,Jun,2,17:15,0:56,76.4,0.1964,0.1957,19.87,<,1.00E-09,1.10E+05,16.6,252,56,JPL#42
,1999 AN10,2034,Jul,30,16:51,3:05,69.7,0.1792,0.1759,23.1,<,1.00E-09,2.00E+04,18,130,16267,JPL#41
,1997 BR,2034,Aug,2,17:17,<  00:01,66.1,0.1698,0.1698,14.97,<,1.00E-09,4.30E+05,17.5,421*,6481,JPL#05
2061,Anza,2035,Sep,27,14:05,0:02,20.9,0.0537,0.0537,6.66,<,1.00E-09,1.80E+05,16.6,55,13347,JPL#01
2101,Adonis,2036,Feb,7,6:09,<  00:01,13.9,0.0357,0.0357,23.77,<,1.00E-09,1.20E+05,18.7,57*,21572,JPL#12
5604,1992 FE,2036,Jun,22,11:35,0:19,26.1,0.067,0.0664,10.96,<,1.00E-09,9.30E+04,16.4,48,6907,JPL#06
4486,Mithra,2036,Jul,26,6:27,0:45,60.6,0.1557,0.1556,13.45,<,1.00E-09,1.00E+05,15.6,64,9067,JPL#07
7753,1988 XB,2036,Nov,20,17:54,<  00:01,32.7,0.0839,0.0839,11,<,1.00E-09,1.10E+05,18.6,246,3346,JPL#06
5693,1993 EA,2037,Jan,4,23:06,<  00:01,31.8,0.0817,0.0817,21.25,<,1.00E-09,2.50E+05,17,154,5623,JPL#09
,1999 RQ36,2037,Feb,11,13:16,0:21,38.4,0.0986,0.0983,7.53,<,1.00E-09,6.10E+05,21,167*,20,JPL#31
4034,1986 PA,2037,Mar,28,10:33,<  00:01,69.9,0.1796,0.1796,11.15,<,1.00E-09,3.30E+05,18.1,96*,4754,JPL#07
11500,1989 UR,2037,May,30,21:18,0:01,51.5,0.1323,0.1323,9.37,<,1.00E-09,3.30E+05,18.4,163,3588,JPL#18
,1991 AQ,2037,Aug,19,17:21,0:01,32.6,0.0837,0.0837,27.14,<,1.00E-09,6.40E+04,17,88*,1359,JPL#04
2340,Hathor,2038,Oct,23,8:52,<  00:01,44.2,0.1137,0.1136,16.74,<,1.00E-09,1.20E+05,19.2,72,7739,JPL#10
2102,Tantalus,2038,Dec,27,7:34,<  00:01,17.3,0.0444,0.0444,33.43,<,1.00E-09,2.40E+05,16.2,190,8265,JPL#16
4015,Wilson-Harrington,2039,Oct,31,9:05,<  00:01,42.1,0.1083,0.1083,12.13,<,1.00E-09,2.40E+05,16,139,17573,JPL#19
1620,Geographos,2040,Mar,12,10:58,<  00:01,44.2,0.1136,0.1136,13.74,<,1.00E-09,2.00E+06,15.6,965*,16994,JPL#65
7822,1991 CS,2040,Sep,1,9:15,<  00:01,24.9,0.0641,0.0641,19.12,<,1.00E-09,3.80E+05,17.4,204*,2383,JPL#08
,1990 OS,2040,Sep,3,,5/20:57,30.6,0.0787,0.0696,8.15,<,1.00E-09,2.50E+04,20,28*,13,JPL#07
2201,Oljato,2040,Dec,16,12:57,0:01,38.9,0.0999,0.0999,23.28,<,1.00E-09,5.50E+04,15.2,141*,24684,JPL#17
6239,Minos,2041,Feb,4,9:24,<  00:01,34.7,0.0891,0.0891,10.44,<,1.00E-09,1.90E+05,17.9,57,5855,JPL#08
7822,1991 CS,2041,Feb,22,16:02,<  00:01,66.3,0.1704,0.1704,18.62,<,1.00E-09,2.90E+06,17.4,204*,2383,JPL#08
6037,1988 EG,2041,Feb,27,21:37,<  00:01,9.5,0.0244,0.0244,15.02,<,1.00E-09,2.40E+06,18.7,295*,3686,JPL#21
,1996 JG,2042,May,18,20:09,5:28,42.6,0.1094,0.105,23.23,<,1.00E-09,1.20E+06,19.5,263*,20,JPL#11
,1999 RQ36,2043,Feb,9,18:33,0:22,37.7,0.0968,0.0965,4.3,<,1.00E-09,8.50E+05,21,167*,20,JPL#31
5604,1992 FE,2043,Feb,24,9:51,0:13,21.6,0.0555,0.0541,10.76,<,1.00E-09,7.30E+04,16.4,48,6907,JPL#06
1566,Icarus,2043,Jun,13,16:57,<  00:01,22.8,0.0586,0.0586,27.71,<,1.00E-09,1.10E+06,16.4,579*,17174,JPL#29
2101,Adonis,2043,Jul,16,4:34,<  00:01,58.1,0.1492,0.1492,20.41,<,1.00E-09,2.40E+05,18.7,57*,21572,JPL#12
4581,Asclepius,2043,Aug,16,0:43,0:47,52.1,0.1338,0.1331,14.29,<,1.00E-09,6.60E+04,20.4,34,444,JPL#04
2201,Oljato,2044,May,30,11:56,0:02,50.2,0.1289,0.1289,16.52,<,1.00E-09,3.90E+04,15.2,141*,24684,JPL#17
4581,Asclepius,2044,Aug,24,3:55,0:42,34.6,0.0889,0.0881,8.5,<,1.00E-09,7.10E+04,20.4,34,444,JPL#04
3362,Khufu,2044,Aug,24,23:21,0:01,43.5,0.1117,0.1117,18.44,<,1.00E-09,7.50E+04,18.3,153,5216,JPL#06
11500,1989 UR,2044,Nov,28,12:50,<  00:01,52.3,0.1343,0.1343,8.55,<,1.00E-09,4.40E+05,18.4,163,3588,JPL#18
5604,1992 FE,2045,Jun,17,19:36,1:38,54.9,0.141,0.1392,15.89,<,1.00E-09,7.90E+04,16.4,48,6907,JPL#06
7753,1988 XB,2045,Jul,6,2:08,0:01,34.4,0.0883,0.0883,11.01,<,1.00E-09,2.00E+05,18.6,246,3346,JPL#06
3362,Khufu,2045,Aug,22,1:37,0:01,8.2,0.0211,0.0211,15.72,<,1.00E-09,8.20E+04,18.3,153,5216,JPL#06
2340,Hathor,2045,Oct,21,8:10,<  00:01,9.4,0.0242,0.0242,12.59,<,1.00E-09,1.10E+05,19.2,72,7739,JPL#10
6489,Golevka,2046,May,14,5:26,<  00:01,19.8,0.0508,0.0508,13.41,<,1.00E-09,1.30E+06,19.2,686*,3021,JPL#54
3362,Khufu,2046,Aug,20,7:39,<  00:01,27.5,0.0708,0.0707,13.32,<,1.00E-09,9.30E+04,18.3,153,5216,JPL#06
4769,Castalia,2046,Aug,26,19:48,0:01,9.8,0.0251,0.0251,14.72,<,1.00E-09,7.90E+05,16.9,98*,2179,JPL#19
5189,1990 UQ,2046,Oct,1,9:10,0:04,42.5,0.1091,0.1091,15.68,<,1.00E-09,9.50E+04,17.3,37,2949,JPL#04
1862,Apollo,2046,Nov,13,4:49,<  00:01,13.7,0.0353,0.0353,17.98,<,1.00E-09,1.00E+06,16.2,246*,24876,JPL#35
,1999 FN53,2047,May,27,18:13,10:11,53.3,0.1369,0.1344,13.78,<,1.00E-09,1.10E+06,18.4,124*,190,JPL#36
3362,Khufu,2047,Aug,20,22:28,0:01,61.2,0.1572,0.1572,11.26,<,1.00E-09,1.30E+05,18.3,153,5216,JPL#06
1862,Apollo,2048,May,13,23:57,<  00:01,19.4,0.0498,0.0498,16.15,<,1.00E-09,6.10E+05,16.2,246*,24876,JPL#35
5189,1990 UQ,2048,Jul,30,23:00,0:22,77.8,0.1999,0.1999,10.93,<,1.00E-09,5.70E+05,17.3,37,2949,JPL#04
,1999 RQ36,2048,Nov,14,18:29,7:29,46.8,0.1204,0.1202,4.66,<,1.00E-09,1.10E+06,21,167*,20,JPL#31
,1999 RQ36,2049,Mar,7,20:57,5:30,71.3,0.1831,0.1828,4.48,<,1.00E-09,1.30E+06,21,167*,20,JPL#31
4953,1990 MU,2049,Nov,24,11:52,0:09,47.8,0.1227,0.1227,25.43,<,1.00E-09,2.70E+05,14.1,81*,9142,JPL#14
,1996 JG,2049,Nov,26,3:49,7:54,21,0.054,0.0481,21.65,<,1.00E-09,2.50E+05,19.5,263*,20,JPL#11
2340,Hathor,2050,Jan,13,12:58,<  00:01,56.1,0.1441,0.1441,10.29,<,1.00E-09,3.60E+05,19.2,72,7739,JPL#10
4581,Asclepius,2050,Mar,30,20:23,3:42,74,0.1901,0.1894,6.49,<,1.00E-09,1.10E+05,20.4,34,444,JPL#04
4769,Castalia,2050,Apr,11,2:16,0:01,60.6,0.1558,0.1558,17.79,<,1.00E-09,3.60E+05,16.9,98*,2179,JPL#19
5189,1990 UQ,2050,May,14,23:52,0:07,31.4,0.0806,0.0805,11.28,<,1.00E-09,1.90E+05,17.3,37,2949,JPL#04
8014,1990 MF,2050,Aug,31,22:29,0:05,23.5,0.0604,0.0603,7.57,<,1.00E-09,9.90E+04,18.7,78*,2760,JPL#11
5011,Ptah,2050,Nov,10,16:50,0:05,41.1,0.1057,0.1057,14.13,<,1.00E-09,1.20E+05,17.1,32,13427,JPL#08
4660,Nereus,2050,Nov,25,2:37,0:07,60.3,0.1549,0.1548,10.94,<,1.00E-09,2.80E+04,18.2,32,5813,JPL#09
3200,Phaethon,2050,Dec,11,19:45,<  00:01,32.1,0.0826,0.0825,36.24,<,1.00E-09,1.10E+05,14.6,369,5776,JPL#13
4581,Asclepius,2051,Mar,24,8:01,0:45,4.7,0.012,0.0112,11.04,<,1.00E-09,2.10E+04,20.4,34,444,JPL#04
4183,Cuno,2051,Jun,9,12:48,<  00:01,76,0.1953,0.1953,22.12,<,1.00E-09,3.20E+05,14.4,173,14674,JPL#11
,1997 BR,2051,Jul,23,14:35,<  00:01,11.3,0.0291,0.0291,12.08,<,1.00E-09,2.30E+05,17.5,421*,6481,JPL#05
1620,Geographos,2051,Aug,23,3:35,<  00:01,18.6,0.0479,0.0479,11.01,<,1.00E-09,5.40E+06,15.6,965*,16994,JPL#65
2340,Hathor,2052,Nov,2,13:42,<  00:01,66,0.1697,0.1697,9.98,<,1.00E-09,4.30E+05,19.2,72,7739,JPL#10
7753,1988 XB,2052,Nov,16,12:33,0:01,44.3,0.1138,0.1138,10.24,<,1.00E-09,1.20E+05,18.6,246,3346,JPL#06
5011,Ptah,2053,Mar,9,12:48,0:14,37.6,0.0967,0.0966,10.07,<,1.00E-09,1.00E+04,17.1,32,13427,JPL#08
,1990 OS,2053,Nov,17,,1/22:23,8.9,0.023,0.0172,10.26,<,1.00E-09,1.30E+04,20,28*,13,JPL#07
11500,1989 UR,2053,Nov,26,22:17,<  00:01,13.7,0.0351,0.0351,11.68,<,1.00E-09,3.90E+05,18.4,163,3588,JPL#18
4183,Cuno,2053,Dec,22,18:44,<  00:01,59.8,0.1537,0.1537,21.57,<,1.00E-09,1.30E+05,14.4,173,14674,JPL#11
,1999 RQ36,2054,Sep,29,23:53,2:02,15.2,0.0391,0.0386,5.1,<,1.00E-09,2.30E+05,21,167*,20,JPL#31
7335,1989 JA,2055,Jun,23,1:46,0:21,72.1,0.1852,0.1851,10.62,<,1.00E-09,5.50E+05,16.5,143*,2805,JPL#10
6037,1988 EG,2056,Aug,24,19:45,0:02,24.9,0.064,0.064,13.3,<,1.00E-09,9.60E+05,18.7,295*,3686,JPL#21
2201,Oljato,2056,Dec,14,21:02,<  00:01,46,0.1182,0.1181,24.07,<,1.00E-09,8.30E+04,15.2,141*,24684,JPL#17
2340,Hathor,2057,Jan,16,13:45,<  00:01,46.8,0.1203,0.1203,15.07,<,1.00E-09,3.30E+05,19.2,72,7739,JPL#10
4769,Castalia,2057,Aug,19,19:51,0:02,64.2,0.1649,0.1648,19.84,<,1.00E-09,4.30E+05,16.9,98*,2179,JPL#19
7482,1994 PC1,2058,Jan,25,8:46,0:40,58.3,0.1497,0.1491,18.58,<,1.00E-09,2.00E+05,16.8,238*,8344,JPL#14
4953,1990 MU,2058,Jun,5,10:21,0:10,9,0.0231,0.023,23.12,<,1.00E-09,8.60E+04,14.1,81*,9142,JPL#14
4450,Pan,2058,Sep,5,10:51,<  00:01,30.5,0.0785,0.0785,20.33,<,1.00E-09,1.40E+05,17.2,104,3355,JPL#03
1981,Midas,2058,Sep,23,8:00,<  00:01,46.7,0.1199,0.1199,30.66,<,1.00E-09,2.00E+05,15.5,95*,9534,JPL#15
4486,Mithra,2059,Apr,1,18:30,1:01,40.2,0.1032,0.1029,14.85,<,1.00E-09,1.30E+05,15.6,64,9067,JPL#07
4660,Nereus,2060,Feb,14,7:23,0:46,3.1,0.0081,0.008,6.33,<,1.00E-09,2.30E+04,18.2,32,5813,JPL#09
4450,Pan,2060,Feb,17,20:06,<  00:01,14.4,0.0369,0.0369,19.16,<,1.00E-09,8.10E+04,17.2,104,3355,JPL#03
5604,1992 FE,2060,Feb,28,21:29,3:40,47.1,0.1211,0.1169,15.56,<,1.00E-09,6.00E+04,16.4,48,6907,JPL#06
2201,Oljato,2060,May,23,9:49,<  00:01,74.8,0.1922,0.1922,14.89,<,1.00E-09,3.90E+05,15.2,141*,24684,JPL#17
,1999 RQ36,2060,Sep,23,1:20,1:26,1.8,0.0048,0.0043,6.18,<,1.00E-09,1.40E+05,21,167*,20,JPL#31
3200,Phaethon,2060,Dec,18,11:33,<  00:01,43.3,0.1111,0.1111,30.65,<,1.00E-09,1.10E+05,14.6,369,5776,JPL#13
2102,Tantalus,2060,Dec,23,7:04,<  00:01,38.6,0.0991,0.0991,34.28,<,1.00E-09,2.40E+05,16.2,190,8265,JPL#16
4769,Castalia,2061,Apr,1,16:45,0:03,56.3,0.1447,0.1446,12.73,<,1.00E-09,3.90E+05,16.9,98*,2179,JPL#19
2101,Adonis,2061,Jul,1,20:15,<  00:01,48.3,0.1242,0.1242,28.39,<,1.00E-09,2.80E+05,18.7,57*,21572,JPL#12
7753,1988 XB,2061,Jul,3,7:09,<  00:01,24.7,0.0633,0.0633,11.72,<,1.00E-09,2.00E+05,18.6,246,3346,JPL#06
2135,Aristaeus,2062,Mar,26,1:55,0:21,33.1,0.085,0.0847,15.96,<,1.00E-09,5.10E+03,17.9,18,4880,JPL#03
1566,Icarus,2062,Jun,18,1:10,<  00:01,32.5,0.0834,0.0834,31.27,<,1.00E-09,1.20E+06,16.4,579*,17174,JPL#29
